"maker_key","model_key","mileage","engine_power","registration_date","fuel","paint_color","car_type","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","price","sold_at"
"BMW","118",138439,90,"2006-07-01","diesel","black","hatchback",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4900,"2018-07-01"
"BMW","116",145241,85,"2011-09-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7900,"2018-07-01"
"BMW","116",60957,85,"2012-04-01","diesel","blue","hatchback",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12700,"2018-07-01"
"BMW","318 Gran Turismo",193477,100,"2014-08-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12900,"2018-07-01"
"BMW","116",151557,85,"2013-06-01","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,9000,"2018-07-01"
"BMW","120",61476,135,"2014-06-01","diesel","silver","hatchback",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,14900,"2018-07-01"
"BMW","116",177314,85,"2012-10-01","diesel","white","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8300,"2018-07-01"
"BMW","318 Gran Turismo",139767,105,"2013-11-01","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,14600,"2018-07-01"
"BMW","116",121510,85,"2013-06-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,9200,"2018-07-01"
"BMW","520 Gran Turismo",197578,120,"2014-02-01","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,22800,"2018-07-01"
"BMW","116",70714,85,"2013-06-01","diesel","white","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10700,"2018-07-01"
"BMW","318 Gran Turismo",188345,100,"2014-06-01","diesel","white","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,16500,"2018-07-01"
"BMW","116",137507,85,"2013-09-01","diesel","brown","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9000,"2018-07-01"
"BMW","530 Gran Turismo",122621,190,"2013-10-01","diesel","brown","hatchback",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30900,"2018-07-01"
"BMW","520 Gran Turismo",149967,135,"2014-10-01","diesel","black","hatchback",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,18900,"2018-07-01"
"BMW","116",67035,85,"2013-07-01","diesel","white","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8900,"2018-07-01"
"BMW","118",50972,110,"2015-10-01","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13600,"2018-07-01"
"BMW","116",155313,85,"2012-09-01","diesel","white","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9600,"2018-07-01"
"BMW","116",42485,85,"2013-06-01","diesel","silver","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10800,"2018-07-01"
"BMW","116",77065,85,"2013-06-01","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,13400,"2018-07-01"
"BMW","320 Gran Turismo",117963,135,"2014-04-01","diesel","white","hatchback",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,20000,"2018-07-01"
"BMW","640 Gran Coupé",70490,230,"2015-01-01","diesel","white","hatchback",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,35700,"2018-07-01"
"BMW","116",70800,85,"2013-09-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10100,"2018-07-01"
"BMW","318 Gran Turismo",140058,100,"2014-01-01","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,16700,"2018-07-01"
"BMW","318 Gran Turismo",29835,100,"2015-01-01","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23500,"2018-07-01"
"BMW","520 Gran Turismo",81394,120,"2015-03-01","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,22000,"2018-07-01"
"BMW","116",86736,85,"2014-02-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15100,"2018-07-01"
"BMW","118",105809,100,"2012-01-01","diesel","white","hatchback",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10700,"2018-07-01"
"BMW","116",175172,85,"2009-07-01","diesel","grey","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5400,"2018-07-01"
"BMW","418 Gran Coupé",109779,100,"2014-12-01","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,19600,"2018-07-01"
"BMW","640 Gran Coupé",133621,230,"2014-10-01","diesel","black","hatchback",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,40000,"2018-07-01"
"BMW","i3",78740,75,"2014-04-01","electro","grey","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20800,"2018-07-01"
"BMW","116",129562,85,"2012-02-01","diesel","grey","hatchback",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10200,"2018-07-01"
"BMW","116",98204,85,"2012-09-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,11500,"2018-07-01"
"BMW","118",174514,100,"2008-10-01","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4900,"2018-07-01"
"BMW","116",150130,85,"2012-10-01","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,11200,"2018-07-01"
"BMW","116",189285,100,"2012-06-01","petrol","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8900,"2018-07-01"
"BMW","118",245775,90,"2006-08-01","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3300,"2018-07-01"
"BMW","640 Gran Coupé",84187,230,"2012-08-01","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,30000,"2018-07-01"
"BMW","420 Gran Coupé",87036,120,"2015-08-01","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,24900,"2018-07-01"
"BMW","640 Gran Coupé",70840,230,"2015-01-01","diesel","white","hatchback",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,36500,"2018-07-01"
"BMW","116",116652,85,"2013-02-01","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9200,"2018-07-01"
"BMW","116",121765,85,"2013-02-01","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10800,"2018-07-01"
"BMW","420 Gran Coupé",38700,120,"2016-09-01","diesel","grey","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,25000,"2018-07-01"
"BMW","116",136985,85,"2012-01-01","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7700,"2018-07-01"
"BMW","318 Gran Turismo",190919,100,"2014-04-01","diesel","black","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,15200,"2018-07-01"
"BMW","118",108680,105,"2014-06-01","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12700,"2018-07-01"
"BMW","320 Gran Turismo",95584,135,"2014-05-01","diesel","brown","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,21900,"2018-07-01"
"BMW","116",88491,85,"2013-06-01","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10200,"2018-07-01"
"BMW","116",155733,85,"2013-09-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10100,"2018-07-01"
"BMW","320",243524,110,"2003-08-01","diesel","grey","hatchback",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1100,"2018-07-01"
"BMW","318 Gran Turismo",225046,105,"2014-05-01","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,13100,"2018-07-01"
"BMW","116",57727,85,"2013-06-01","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9600,"2018-07-01"
"BMW","320 Gran Turismo",153958,135,"2014-02-01","diesel","beige","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,16300,"2018-07-01"
"BMW","318 Gran Turismo",182506,100,"2014-03-01","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12900,"2018-07-01"
"BMW","120",114968,135,"2013-07-01","diesel","white","hatchback",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,13700,"2018-07-01"
"BMW","320 Gran Turismo",69626,135,"2014-04-01","diesel","white","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,22600,"2018-07-01"
"BMW","116",122092,85,"2013-01-01","diesel","brown","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10600,"2018-07-01"
"BMW","116",155705,85,"2012-11-01","diesel","black","hatchback",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10500,"2018-07-01"
"BMW","116",163618,85,"2012-03-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8600,"2018-07-01"
"BMW","116",116770,85,"2012-11-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,9600,"2018-07-01"
"BMW","320 Gran Turismo",191795,135,"2013-09-01","petrol","grey","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12000,"2018-07-01"
"BMW","118",59424,100,"2012-06-01","diesel","black","hatchback",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,14200,"2018-07-01"
"BMW","116",64215,85,"2013-07-01","diesel","blue","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10100,"2018-07-01"
"BMW","318",477571,85,"2004-09-01","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1200,"2018-07-01"
"BMW","520 Gran Turismo",181419,120,"2013-12-01","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,18000,"2018-07-01"
"BMW","116",131547,85,"2012-06-01","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3600,"2018-08-01"
"BMW","118",96941,100,"2013-06-01","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10800,"2018-08-01"
"BMW","318 Gran Turismo",148625,105,"2014-03-01","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,15500,"2018-08-01"
"BMW","116",199943,85,"2013-10-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8300,"2018-08-01"
"BMW","320 Gran Turismo",170151,120,"2014-01-01","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13300,"2018-08-01"
"BMW","116",60598,85,"2013-06-01","diesel","grey","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10700,"2018-08-01"
"BMW","118",42984,110,"2016-06-01","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,17400,"2018-08-01"
"BMW","420 Gran Coupé",26865,135,"2014-10-01","diesel","black","hatchback",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,26200,"2018-08-01"
"BMW","118",167598,105,"2012-01-01","diesel","grey","hatchback",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9500,"2018-08-01"
"BMW","420 Gran Coupé",89703,120,"2015-04-01","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,23600,"2018-08-01"
"BMW","116",25474,85,"2015-07-01","diesel","white","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12600,"2018-08-01"
"BMW","i3",46359,125,"2014-01-01","electro","white","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,21200,"2018-08-01"
"BMW","116",25822,85,"2014-07-01","diesel","white","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13200,"2018-08-01"
"BMW","116",121457,85,"2013-06-01","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,9900,"2018-08-01"
"BMW","318 Gran Turismo",103332,105,"2014-01-01","diesel","black","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,19200,"2018-08-01"
"BMW","116",183765,85,"2012-09-01","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,9400,"2018-08-01"
"BMW","318 Gran Turismo",139226,100,"2014-09-01","diesel","white","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,14400,"2018-08-01"
"BMW","116",121575,85,"2013-05-01","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,12000,"2018-08-01"
"BMW","118",63257,110,"2015-10-01","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,14000,"2018-08-01"
"BMW","116",120098,85,"2012-07-01","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9400,"2018-08-01"
"BMW","116",59675,85,"2015-10-01","diesel","white","hatchback",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,16100,"2018-08-01"
"BMW","116",120328,85,"2013-04-01","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10000,"2018-08-01"
"BMW","118",228508,100,"2007-10-01","diesel","black","hatchback",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4000,"2018-08-01"
"BMW","116",159542,85,"2013-03-01","diesel","brown","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10400,"2018-08-01"
"BMW","116",13818,80,"2016-03-01","petrol","silver","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20700,"2018-08-01"
"BMW","116",181345,85,"2013-06-01","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,9900,"2018-08-01"
"BMW","116",188119,85,"2007-10-01","petrol","brown","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4400,"2018-08-01"
"BMW","116",141228,85,"2013-10-01","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10000,"2018-08-01"
"BMW","116",144563,85,"2013-10-01","diesel","blue","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8200,"2018-08-01"
"BMW","135",108873,235,"2013-11-01","petrol","black","hatchback",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,27400,"2018-08-01"
"BMW","318 Gran Turismo",174999,100,"2014-02-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,16400,"2018-08-01"
"BMW","318 Gran Turismo",102943,100,"2013-06-01","diesel","silver","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,15500,"2018-08-01"
"BMW","320 Gran Turismo",117957,135,"2014-04-01","diesel","white","hatchback",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,20000,"2018-08-01"
"BMW","116",129357,85,"2012-10-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9800,"2018-08-01"
"BMW","318 Gran Turismo",129060,100,"2014-03-01","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,13400,"2018-08-01"
"BMW","118",134449,105,"2012-10-01","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7600,"2018-08-01"
"BMW","116",149379,85,"2013-05-01","diesel","white","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,11400,"2018-08-01"
"BMW","116",109621,85,"2013-05-01","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10900,"2018-08-01"
"BMW","318",170529,66,"2000-05-01","diesel","silver","hatchback",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1000,"2018-08-01"
"BMW","116",141587,85,"2012-10-01","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,9200,"2018-08-01"
"BMW","118",167897,105,"2012-09-01","diesel","white","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,12900,"2018-08-01"
"BMW","116",186764,85,"2012-08-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7900,"2018-08-01"
"BMW","430 Gran Coupé",45025,190,"2015-07-01","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,32100,"2018-08-01"
"BMW","116",61316,85,"2013-07-01","diesel","grey","hatchback",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,11300,"2018-08-01"
"BMW","116",129990,85,"2013-02-01","diesel","blue","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9500,"2018-08-01"
"BMW","535 Gran Turismo",65142,225,"2013-02-01","petrol","grey","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,21300,"2018-08-01"
"BMW","118",151293,100,"2008-07-01","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5000,"2018-08-01"
"BMW","520",124536,135,"2012-04-01","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,15200,"2018-08-01"
"BMW","114",51376,75,"2013-01-01","petrol","black","hatchback",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,14300,"2018-08-01"
"BMW","116",123743,85,"2013-06-01","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10600,"2018-08-01"
"BMW","318 Gran Turismo",121363,100,"2013-07-01","diesel","white","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,16900,"2018-08-01"
"BMW","640 Gran Coupé",166168,230,"2013-10-01","diesel","brown","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,32100,"2018-08-01"
"BMW","420 Gran Coupé",64500,135,"2014-11-01","diesel","white","hatchback",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,28100,"2018-08-01"
"BMW","520 Gran Turismo",370014,135,"2012-11-01","diesel","black","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,17100,"2018-08-01"
"BMW","420 Gran Coupé",65403,120,"2014-11-01","diesel","black","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,24400,"2018-08-01"
"BMW","116",74947,85,"2013-10-01","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,11900,"2018-08-01"
"BMW","116",114740,85,"2013-04-01","diesel","white","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8300,"2018-08-01"
"BMW","420 Gran Coupé",476,120,"2014-05-01","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,30300,"2018-08-01"
"BMW","118",153001,100,"2013-03-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10700,"2018-08-01"
"BMW","116",175163,85,"2009-07-01","diesel","grey","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4500,"2018-08-01"
"BMW","420 Gran Coupé",68267,135,"2014-10-01","diesel","black","hatchback",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,23500,"2018-08-01"
"BMW","116",100286,85,"2012-05-01","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,6000,"2018-08-01"
"BMW","320 Gran Turismo",69948,135,"2014-06-01","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,25100,"2018-08-01"
"BMW","640 Gran Coupé",60894,230,"2014-02-01","diesel","brown","hatchback",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,39300,"2018-08-01"
"BMW","318 Gran Turismo",192802,100,"2013-07-01","diesel","brown","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,14300,"2018-08-01"
"BMW","116",66020,85,"2012-06-01","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10100,"2018-08-01"
"BMW","520 Gran Turismo",100056,120,"2014-01-01","diesel","grey","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,23300,"2018-08-01"
"BMW","520 Gran Turismo",88105,120,"2013-09-01","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,20700,"2018-08-01"
"BMW","116",96058,85,"2013-08-01","diesel","brown","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9400,"2018-08-01"
"BMW","116",91429,85,"2014-08-01","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10200,"2018-08-01"
"BMW","640 Gran Coupé",182837,230,"2013-07-01","diesel","grey","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,33100,"2018-08-01"
"BMW","116",99434,85,"2013-02-01","diesel","blue","hatchback",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10200,"2018-08-01"
"BMW","118",85932,105,"2014-05-01","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11800,"2018-09-01"
"BMW","116",109136,85,"2013-02-01","diesel","silver","hatchback",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10900,"2018-09-01"
"BMW","116",37204,85,"2013-02-01","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10600,"2018-09-01"
"BMW","118",42636,110,"2015-10-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,14200,"2018-09-01"
"BMW","116",98254,85,"2012-07-01","diesel","grey","hatchback",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10600,"2018-09-01"
"BMW","116",110288,85,"2013-04-01","diesel","red","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,7600,"2018-09-01"
"BMW","116",155624,85,"2013-10-01","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8400,"2018-09-01"
"BMW","420 Gran Coupé",77358,140,"2015-04-01","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,29200,"2018-09-01"
"BMW","116",182178,85,"2015-02-01","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9300,"2018-09-01"
"BMW","325 Gran Turismo",117791,160,"2014-02-01","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,20500,"2018-09-01"
"BMW","116",75493,85,"2012-08-01","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9800,"2018-09-01"
"BMW","116",130333,85,"2012-10-01","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10500,"2018-09-01"
"BMW","116",120430,85,"2013-05-01","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,8100,"2018-09-01"
"BMW","116",131612,85,"2012-09-01","diesel","brown","hatchback",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,10700,"2018-09-01"
"BMW","116",140744,85,"2013-03-01","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4400,"2018-09-01"
"BMW","420 Gran Coupé",55834,140,"2015-10-01","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,22000,"2018-09-01"
"BMW","116",142955,85,"2013-04-01","diesel","brown","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,8600,"2018-09-01"
"BMW","116",132797,85,"2013-05-01","diesel","grey","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,8300,"2018-09-01"
"BMW","318 Gran Turismo",149038,100,"2013-11-01","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13000,"2018-09-01"
"BMW","116",38596,85,"2013-06-01","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10900,"2018-09-01"
"BMW","118",138170,90,"2006-07-01","diesel","black","hatchback",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,5000,"2018-09-01"
"BMW","640 Gran Coupé",187900,230,"2013-07-01","diesel","black","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,32800,"2018-09-01"
"BMW","318 Gran Turismo",54239,100,"2015-04-01","diesel","brown","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,19500,"2018-09-01"
